composite_key,q_id,region,state,county,utility,developer,fuel_bucketed,mw_total,q_year,viability,confidence
23INR0344_ERCOT_TX_2021.0,23INR0344,ERCOT,TX,Bell,,Bell Solar 1 LLC,Solar,100.36,2021.0,0.4351145,unvalidated_ercot_bias
23INR0375_ERCOT_TX_2021.0,23INR0375,ERCOT,TX,Cooke,,Backwater Solar LLC,Battery,100.0,2021.0,0.4351145,unvalidated_ercot_bias
24INR0120_ERCOT_TX_2021.0,24INR0120,ERCOT,TX,Navarro,,"Gransolar Texas Fourteen, LLC",Solar,76.42,2021.0,0.4351145,unvalidated_ercot_bias
24INR0118_ERCOT_TX_2021.0,24INR0118,ERCOT,TX,Jack,,"PK Solar, LLC",Solar,262.22,2021.0,0.4351145,unvalidated_ercot_bias
AH1-634_PJM_DE_2021.0,AH1-634,PJM,DE,Sussex,DPL,,Other_combined,68.0,2021.0,0.4351145,validated
23INR0378_ERCOT_TX_2021.0,23INR0378,ERCOT,TX,Hidalgo,,Belltown Power Texas,Other,152.0,2021.0,0.4351145,unvalidated_ercot_bias
AH1-567_PJM_IL_2021.0,AH1-567,PJM,IL,Will,ComEd,,Gas,5.0,2021.0,0.4351145,validated
25INR0141_ERCOT_TX_2022.0,25INR0141,ERCOT,TX,Howard,,"Fairgreen BESS, LLC",Battery,201.13,2022.0,0.4351145,unvalidated_ercot_bias
J2886_MISO_IL_2022.0,J2886,MISO,IL,Sangamon,AMEREN ILLINOIS,,Solar+Battery,115.0,2022.0,0.4351145,unvalidated
25INR0140_ERCOT_TX_2022.0,25INR0140,ERCOT,TX,Ector,,"Seragio BESS, LLC",Battery,201.13,2022.0,0.4351145,unvalidated_ercot_bias
J3013_MISO_IL_2022.0,J3013,MISO,IL,Washington,AMEREN ILLINOIS,,Solar+Battery,100.0,2022.0,0.4351145,unvalidated
J2855_MISO_IN_2022.0,J2855,MISO,IN,Lawrence,DUKE ENERGY INDIANA,,Solar+Battery,100.0,2022.0,0.4351145,unvalidated
25INR0194_ERCOT_TX_2022.0,25INR0194,ERCOT,TX,Uvalde,,CED Development Inc.,Solar,150.0,2022.0,0.4351145,unvalidated_ercot_bias
25INR0167_ERCOT_TX_2022.0,25INR0167,ERCOT,TX,Hill,,"Hill Solar II, LLC",Battery,100.77,2022.0,0.4351145,unvalidated_ercot_bias
25INR0182_ERCOT_TX_2022.0,25INR0182,ERCOT,TX,Cottle,,,Wind,100.52,2022.0,0.4351145,unvalidated_ercot_bias
25INR0181_ERCOT_TX_2022.0,25INR0181,ERCOT,TX,Cottle,,,Wind,100.52,2022.0,0.4351145,unvalidated_ercot_bias
J3223_MISO_IL_2022.0,J3223,MISO,IL,Edwards,AMEREN ILLINOIS,,Solar+Battery,88.0,2022.0,0.4351145,unvalidated
25INR0112_ERCOT_TX_2022.0,25INR0112,ERCOT,TX,Reeves,,"DBR Solar, LLC",Solar,250.0,2022.0,0.4351145,unvalidated_ercot_bias
J2474_MISO_IL_2022.0,J2474,MISO,IL,Sangamon,AMEREN ILLINOIS,,Solar+Battery,100.0,2022.0,0.4351145,unvalidated
25INR0179_ERCOT_TX_2022.0,25INR0179,ERCOT,TX,Cottle,,,Wind,200.22,2022.0,0.4351145,unvalidated_ercot_bias
25INR0180_ERCOT_TX_2022.0,25INR0180,ERCOT,TX,Cottle,,,Wind,101.52,2022.0,0.4351145,unvalidated_ercot_bias
25INR0143_ERCOT_TX_2022.0,25INR0143,ERCOT,TX,Howard,,"Ariji BESS, LLC",Battery,100.32,2022.0,0.4351145,unvalidated_ercot_bias
21INR0278_ERCOT_TX_2019.0,21INR0278,ERCOT,TX,Fort Bend,,"AP Solar Holdings, LLC",Solar,351.29,2019.0,0.4351145,unvalidated_ercot_bias
20INR0259_ERCOT_TX_2019.0,20INR0259,ERCOT,TX,Wharton,,"San Bernard Solar II, LLC",Solar,102.0,2019.0,0.4351145,unvalidated_ercot_bias
J3181_MISO_IL_2022.0,J3181,MISO,IL,Logan,AMEREN ILLINOIS,,Solar+Battery,100.0,2022.0,0.4351145,unvalidated
26INR0019_ERCOT_TX_2022.0,26INR0019,ERCOT,TX,Victoria,,HyFuels Green Lake Solar LLC,Solar,346.0,2022.0,0.4351145,unvalidated_ercot_bias
26INR0021_ERCOT_TX_2022.0,26INR0021,ERCOT,TX,Victoria,,HyFuels Green Lake Wind LLC,Wind,253.29,2022.0,0.4351145,unvalidated_ercot_bias
25INR0139_ERCOT_TX_2022.0,25INR0139,ERCOT,TX,Mitchell,,"Dolce BESS, LLC",Battery,100.65,2022.0,0.4351145,unvalidated_ercot_bias
25INR0205_ERCOT_TX_2022.0,25INR0205,ERCOT,TX,Hopkins,,"BT Claxton Solar, LLC",Battery,75.7,2022.0,0.4351145,unvalidated_ercot_bias
26INR0024_ERCOT_TX_2022.0,26INR0024,ERCOT,TX,Webb,,"Bordas Renewable Energy, LLC",Battery,125.62,2022.0,0.4351145,unvalidated_ercot_bias
27INR0003_ERCOT_TX_2022.0,27INR0003,ERCOT,TX,Webb,,"Bordas Renewable Energy, LLC",Battery,125.62,2022.0,0.4351145,unvalidated_ercot_bias
25INR0144_ERCOT_TX_2022.0,25INR0144,ERCOT,TX,Midland,,"Jasper BESS, LLC",Battery,201.13,2022.0,0.4351145,unvalidated_ercot_bias
25INR0154_ERCOT_TX_2022.0,25INR0154,ERCOT,TX,Wichita,,"Nymphaea Solar, LLC",Solar,120.9,2022.0,0.4351145,unvalidated_ercot_bias
24INR0091_ERCOT_TX_2021.0,24INR0091,ERCOT,TX,Hale,,Antelope Solar LLC,Solar,202.39,2021.0,0.4351145,unvalidated_ercot_bias
25INR0142_ERCOT_TX_2022.0,25INR0142,ERCOT,TX,Glasscock,,"Sagewood BESS, LLC",Battery,100.57,2022.0,0.4351145,unvalidated_ercot_bias
25INR0204_ERCOT_TX_2022.0,25INR0204,ERCOT,TX,Hopkins,,"BT Claxton Solar, LLC",Solar,150.64,2022.0,0.4351145,unvalidated_ercot_bias
J3198_MISO_WI_2022.0,J3198,MISO,WI,Barron,DAIRYLAND POWER COOPERATIVE,,Solar+Battery,80.0,2022.0,0.4351145,unvalidated
21INR0274_ERCOT_TX_2019.0,21INR0274,ERCOT,TX,Potter,,,Solar,223.2,2019.0,0.4351145,unvalidated_ercot_bias
24INR0420_ERCOT_TX_2022.0,24INR0420,ERCOT,TX,Houston,,"Camino Solar Ranch, LLC",Battery,298.06,2022.0,0.4351145,unvalidated_ercot_bias
24INR0418_ERCOT_TX_2022.0,24INR0418,ERCOT,TX,Nacogdoches,,Middlebrook Solar LLC,Solar,316.19,2022.0,0.4351145,unvalidated_ercot_bias
23INR0473_ERCOT_TX_2022.0,23INR0473,ERCOT,TX,Nolan,,BREG - Belgian Renewable Energy Group,Solar,217.26,2022.0,0.4351145,unvalidated_ercot_bias
AI2-004_PJM_VA_2022.0,AI2-004,PJM,VA,Brunswick,Dominion,,Solar+Battery,80.0,2022.0,0.4351145,validated
25INR0202_ERCOT_TX_2022.0,25INR0202,ERCOT,TX,Kerr,,"East West Energy Storage, LLC",Battery,120.96,2022.0,0.4351145,unvalidated_ercot_bias
24INR0412_ERCOT_TX_2022.0,24INR0412,ERCOT,TX,Houston,,Camino Ranch Solar Project LLC,Solar,296.42,2022.0,0.4351145,unvalidated_ercot_bias
25INR0178_ERCOT_TX_2022.0,25INR0178,ERCOT,TX,Cottle,,Triangle Ranch Wind,Wind,200.22,2022.0,0.4351145,unvalidated_ercot_bias
25INR0177_ERCOT_TX_2022.0,25INR0177,ERCOT,TX,Cottle,,Triangle Ranch Wind,Wind,301.74,2022.0,0.4351145,unvalidated_ercot_bias
25INR0138_ERCOT_TX_2022.0,25INR0138,ERCOT,TX,Glasscock,,"Champaign BESS, LLC",Battery,201.13,2022.0,0.4351145,unvalidated_ercot_bias
24INR0093_ERCOT_TX_2021.0,24INR0093,ERCOT,TX,Victoria,,Oriana Solar LLC,Solar,181.0,2021.0,0.4351145,unvalidated_ercot_bias
J2057_MISO_MI_2021.0,J2057,MISO,MI,Montcalm,METC,,Solar+Battery,100.0,2021.0,0.4351145,unvalidated
23INR0361_ERCOT_TX_2021.0,23INR0361,ERCOT,TX,Jackson,,Third Coast BESS LLC,Battery,102.82,2021.0,0.4351145,unvalidated_ercot_bias
24INR0103_ERCOT_TX_2021.0,24INR0103,ERCOT,TX,Refugio,,"Opuntia Solar, LLC",Solar,102.04,2021.0,0.4351145,unvalidated_ercot_bias
23INR0332_ERCOT_TX_2021.0,23INR0332,ERCOT,TX,Cooke,,Backwater Solar LLC,Solar,80.0,2021.0,0.4351145,unvalidated_ercot_bias
23INR0364_ERCOT_TX_2021.0,23INR0364,ERCOT,TX,Val Verde,,Tierra Seca BESS LLC,Battery,102.7,2021.0,0.4351145,unvalidated_ercot_bias
20INR0248_ERCOT_TX_2019.0,20INR0248,ERCOT,TX,Brazoria,,TX Gulf Solar 1 LLC,Solar,100.2,2019.0,0.4351145,unvalidated_ercot_bias
J2961_MISO_IN_2022.0,J2961,MISO,IN,Daviess,DUKE ENERGY INDIANA,,Solar+Battery,100.0,2022.0,0.4351145,unvalidated
24INR0398_ERCOT_TX_2022.0,24INR0398,ERCOT,TX,Kent,,,Wind,305.0,2022.0,0.4351145,unvalidated_ercot_bias
26INR0023_ERCOT_TX_2022.0,26INR0023,ERCOT,TX,Leon,,Misae Solar IV LLC,Solar,210.1,2022.0,0.4351145,unvalidated_ercot_bias
24INR0399_ERCOT_TX_2022.0,24INR0399,ERCOT,TX,Motley,,"Roaring Springs Solar, LLC",Solar,252.0,2022.0,0.4351145,unvalidated_ercot_bias
20INR0266_ERCOT_TX_2019.0,20INR0266,ERCOT,TX,Calhoun,,Tres Bahias Solar Power LLC,Solar,195.0,2019.0,0.4351145,unvalidated_ercot_bias
J3094_MISO_IN_2022.0,J3094,MISO,IN,Daviess,DUKE ENERGY INDIANA,,Solar+Battery,115.0,2022.0,0.4351145,unvalidated
23INR0367_ERCOT_TX_2021.0,23INR0367,ERCOT,TX,Limestone,,Fewell Solar LLC,Solar,203.5,2021.0,0.4351145,unvalidated_ercot_bias
23INR0286_ERCOT_TX_2021.0,23INR0286,ERCOT,TX,Rusk,,OAK HILL SOLAR LLC,Solar,201.06,2021.0,0.4351145,unvalidated_ercot_bias
23INR0336_ERCOT_TX_2021.0,23INR0336,ERCOT,TX,Fort Bend,,Bypass BESS LLC,Battery,207.89,2021.0,0.4351145,unvalidated_ercot_bias
24INR0061_ERCOT_TX_2021.0,24INR0061,ERCOT,TX,Goliad,,"Weser Solar, LLC",Solar,153.06,2021.0,0.4351145,unvalidated_ercot_bias
22INR0552_ERCOT_TX_2021.0,22INR0552,ERCOT,TX,Kaufman,,Sowers Energy Storage LLC,Battery,203.9,2021.0,0.4351145,unvalidated_ercot_bias
25INR0018_ERCOT_TX_2021.0,25INR0018,ERCOT,TX,Navarro,,Yellow Cat Wind LLC,Wind,301.2,2021.0,0.4351145,unvalidated_ercot_bias
23INR0350_ERCOT_TX_2021.0,23INR0350,ERCOT,TX,Maverick,,Fort Duncan BESS LLC,Battery,101.52,2021.0,0.4351145,unvalidated_ercot_bias
J2196_MISO_IL_2021.0,J2196,MISO,IL,Montgomery,AMEREN ILLINOIS,,Other_combined,100.0,2021.0,0.4351145,unvalidated
23INR0348_ERCOT_TX_2021.0,23INR0348,ERCOT,TX,Brazos,,KINGFISHER ENERGY STORAGE LLC,Battery,104.4,2021.0,0.4351145,unvalidated_ercot_bias
AF2-325_PJM_MD_2020.0,AF2-325,PJM,MD,Dorchester,DPL,,Solar+Battery,10.0,2020.0,0.4351145,validated
AF2-304_PJM_VA_2020.0,AF2-304,PJM,VA,Surry,Dominion,,Solar+Battery,89.0,2020.0,0.4351145,validated
24INR0425_ERCOT_TX_2022.0,24INR0425,ERCOT,TX,Victoria,,"BRP Blue Topaz 2, LLC",Battery,152.0,2022.0,0.4351145,unvalidated_ercot_bias
26INR0077_ERCOT_TX_2023.0,26INR0077,ERCOT,TX,Wilson,,Alina Energy LLC,Battery,209.0,2023.0,0.4351145,unvalidated_ercot_bias
25INR0319_ERCOT_TX_2023.0,25INR0319,ERCOT,TX,Wharton,,"Northington Solar, LLC",Solar,129.81,2023.0,0.4351145,unvalidated_ercot_bias
25INR0354_ERCOT_TX_2023.0,25INR0354,ERCOT,TX,Gillespie,,"Marshall Springs Storage, LLC",Battery,150.0,2023.0,0.4351145,unvalidated_ercot_bias
25INR0353_ERCOT_TX_2023.0,25INR0353,ERCOT,TX,Gillespie,,"Marshall Springs Solar, LLC",Solar,150.0,2023.0,0.4351145,unvalidated_ercot_bias
25INR0330_ERCOT_TX_2023.0,25INR0330,ERCOT,TX,Brazoria,,"HZ SOLAR I, LLC",Solar,251.27,2023.0,0.4351145,unvalidated_ercot_bias
25INR0197_ERCOT_TX_2023.0,25INR0197,ERCOT,TX,Scurry,,"Inadale BESS, LLC",Battery,286.66,2023.0,0.4351145,unvalidated_ercot_bias
24INR0488_ERCOT_TX_2023.0,24INR0488,ERCOT,TX,Taylor,,"JC Central Bluff, LLC",Battery,201.2,2023.0,0.4351145,unvalidated_ercot_bias
21INR0031_ERCOT_TX_2018.0,21INR0031,ERCOT,TX,Fisher,,"Innovative Solar 245, LLC",Solar,150.0,2018.0,0.4351145,unvalidated_ercot_bias
780_ISO-NE_MA_2018.0,780,ISO-NE,MA,Middlesex,NGRID,,Other_combined,7.80999994277954,2018.0,0.4351145,validated
AI2-401_PJM_IN_2023.0,AI2-401,PJM,IN,White,AEP,,Solar+Battery,48.0,2023.0,0.4351145,validated
AI2-284_PJM_VA_2023.0,AI2-284,PJM,VA,Caroline,Dominion,,Gas,10.2,2023.0,0.4351145,validated
24INR0077_ERCOT_TX_2021.0,24INR0077,ERCOT,TX,Zapata,,Gransolar Texas Three LLC,Solar,154.12,2021.0,0.4351145,unvalidated_ercot_bias
AI2-286_PJM_VA_2023.0,AI2-286,PJM,VA,Caroline,Dominion,,Gas,9.4,2023.0,0.4351145,validated
AI2-287_PJM_VA_2023.0,AI2-287,PJM,VA,Fauquier,Dominion,,Gas,18.3,2023.0,0.4351145,validated
AI2-288_PJM_VA_2023.0,AI2-288,PJM,VA,Fauquier,Dominion,,Gas,16.9,2023.0,0.4351145,validated
AI2-285_PJM_VA_2023.0,AI2-285,PJM,VA,Caroline,Dominion,,Gas,9.9,2023.0,0.4351145,validated
AI2-274_PJM_VA_2023.0,AI2-274,PJM,VA,Powhatan,Dominion,,Solar+Battery,6.8,2023.0,0.4351145,validated
AI2-243_PJM_IL_2023.0,AI2-243,PJM,IL,Stephenson,ComEd,,Other_combined,80.3,2023.0,0.4351145,validated
AI2-184_PJM_PA_2023.0,AI2-184,PJM,PA,Greene,APS,,Solar+Battery,8.0,2023.0,0.4351145,validated
AI2-185_PJM_PA_2023.0,AI2-185,PJM,PA,Greene,APS,,Solar+Battery,41.0,2023.0,0.4351145,validated
AI2-186_PJM_PA_2023.0,AI2-186,PJM,PA,Greene,APS,,Solar+Battery,20.25,2023.0,0.4351145,validated
24INR0446_ERCOT_TX_2023.0,24INR0446,ERCOT,TX,Starr,,PureSky Development Inc,Battery,200.0,2023.0,0.4351145,unvalidated_ercot_bias
25INR0363_ERCOT_TX_2023.0,25INR0363,ERCOT,TX,Dallas,,Emerald Hill Energy Storage LLC,Battery,261.02,2023.0,0.4351145,unvalidated_ercot_bias
25INR0236_ERCOT_TX_2023.0,25INR0236,ERCOT,TX,Brazoria,,"Austin Bayou Solar, LLC",Battery,150.68,2023.0,0.4351145,unvalidated_ercot_bias
AI2-280_PJM_VA_2023.0,AI2-280,PJM,VA,Brunswick,Dominion,,Gas,34.0,2023.0,0.4351145,validated
25INR0342_ERCOT_TX_2023.0,25INR0342,ERCOT,TX,Leon,,Nickel Spruce Solar LLC,Solar,150.0,2023.0,0.4351145,unvalidated_ercot_bias
25INR0339_ERCOT_TX_2023.0,25INR0339,ERCOT,TX,Tom Green,,"Rocky Mountain Energy Development, LLC",Battery,251.15,2023.0,0.4351145,unvalidated_ercot_bias
24INR0505_ERCOT_TX_2023.0,24INR0505,ERCOT,TX,Zapata,,"Vaquero Wind Energy, LLC",Wind,196.1,2023.0,0.4351145,unvalidated_ercot_bias
26INR0068_ERCOT_TX_2023.0,26INR0068,ERCOT,TX,Karnes,,Charro Creek Solar LLC,Solar,203.0,2023.0,0.4351145,unvalidated_ercot_bias
24INR0506_ERCOT_TX_2023.0,24INR0506,ERCOT,TX,Zapata,,"Vaquero Wind Energy, LLC",Wind,195.4,2023.0,0.4351145,unvalidated_ercot_bias
26INR0074_ERCOT_TX_2023.0,26INR0074,ERCOT,TX,Wilson,,Alina Energy LLC,Solar,200.8,2023.0,0.4351145,unvalidated_ercot_bias
20INR0203_ERCOT_TX_2018.0,20INR0203,ERCOT,TX,Hopkins,,"Pine Forest Solar I, LLC",Solar,301.51,2018.0,0.4351145,unvalidated_ercot_bias
23INR0244_ERCOT_TX_2021.0,23INR0244,ERCOT,TX,Jones,,"Vaca Del Sol, LLC",Solar,255.0,2021.0,0.4351145,unvalidated_ercot_bias
22INR0517_ERCOT_TX_2021.0,22INR0517,ERCOT,TX,Wharton,,"RWE Clean Energy, LLC",Wind,199.5,2021.0,0.4351145,unvalidated_ercot_bias
22INR0523_ERCOT_TX_2021.0,22INR0523,ERCOT,TX,Ellis,,"MIDLOTHIAN ENERGY, LLC",Gas,18.0,2021.0,0.4351145,unvalidated_ercot_bias
22INR0533_ERCOT_TX_2021.0,22INR0533,ERCOT,TX,Bell,,Panda Temple Power,Gas,67.0,2021.0,0.4351145,unvalidated_ercot_bias
25INR0196_ERCOT_TX_2023.0,25INR0196,ERCOT,TX,Scurry,,"Inadale Solar, LLC",Solar,281.03,2023.0,0.4351145,unvalidated_ercot_bias
23INR0234_ERCOT_TX_2021.0,23INR0234,ERCOT,TX,Reeves,,"Chiltepin Solar-Storage, LLC",Solar,200.0,2021.0,0.4351145,unvalidated_ercot_bias
22INR0525_ERCOT_TX_2021.0,22INR0525,ERCOT,TX,Pecos,,St. Gall Energy Storage LLC,Battery,100.24,2021.0,0.4351145,unvalidated_ercot_bias
24INR0040_ERCOT_TX_2021.0,24INR0040,ERCOT,TX,Falls,,"Rosebud Solar, LLC",Solar,130.0,2021.0,0.4351145,unvalidated_ercot_bias
23INR0227_ERCOT_TX_2021.0,23INR0227,ERCOT,TX,Wharton,,"Brush Solar, LLC",Solar,254.94,2021.0,0.4351145,unvalidated_ercot_bias
22INR0515_ERCOT_TX_2021.0,22INR0515,ERCOT,TX,Grimes,,Flagtail LLC,Battery,203.8,2021.0,0.4351145,unvalidated_ercot_bias
23INR0217_ERCOT_TX_2021.0,23INR0217,ERCOT,TX,Harris,,"Moccasin Pointe Grid, LLC",Other,201.28,2021.0,0.4351145,unvalidated_ercot_bias
23INR0193_ERCOT_TX_2021.0,23INR0193,ERCOT,TX,Wilson,,,Solar,152.5,2021.0,0.4351145,unvalidated_ercot_bias
23INR0235_ERCOT_TX_2021.0,23INR0235,ERCOT,TX,Milam,,"Milano Solar, LLC",Solar,206.75,2021.0,0.4351145,unvalidated_ercot_bias
24INR0477_ERCOT_TX_2023.0,24INR0477,ERCOT,TX,Rains,,"Barrett Solar Project, LLC",Solar,125.81,2023.0,0.4351145,unvalidated_ercot_bias
25INR0331_ERCOT_TX_2023.0,25INR0331,ERCOT,TX,Robertson,,"Buffalo Meadow Energy Center, LLC",Solar,251.27,2023.0,0.4351145,unvalidated_ercot_bias
24INR0530_ERCOT_TX_2023.0,24INR0530,ERCOT,TX,Brazoria,,"Southside Energy, LLC",Battery,101.2,2023.0,0.4351145,unvalidated_ercot_bias
25INR0246_ERCOT_TX_2023.0,25INR0246,ERCOT,TX,Hunt,,Abei Energy Green III LLC,Solar,80.45,2023.0,0.4351145,unvalidated_ercot_bias
23INR0231_ERCOT_TX_2021.0,23INR0231,ERCOT,TX,Gonzales,,,Solar,95.29,2021.0,0.4351145,unvalidated_ercot_bias
24INR0538_ERCOT_TX_2023.0,24INR0538,ERCOT,TX,Ward,,FLIFER LLC,Solar,84.0,2023.0,0.4351145,unvalidated_ercot_bias
25INR0237_ERCOT_TX_2023.0,25INR0237,ERCOT,TX,Brazoria,,"Austin Bayou Solar, LLC",Battery,150.68,2023.0,0.4351145,unvalidated_ercot_bias
25INR0235_ERCOT_TX_2023.0,25INR0235,ERCOT,TX,Brazoria,,"Austin Bayou Solar, LLC",Battery,150.68,2023.0,0.4351145,unvalidated_ercot_bias
27INR0024_ERCOT_TX_2023.0,27INR0024,ERCOT,TX,Hutchinson,,Panhandle Solar Group Operating Company LLC,Solar,260.3,2023.0,0.4351145,unvalidated_ercot_bias
21INR0022_ERCOT_TX_2018.0,21INR0022,ERCOT,TX,Dawson,,GreenGo Energy,Solar,260.0,2018.0,0.4351145,unvalidated_ercot_bias
20INR0127_ERCOT_TX_2018.0,20INR0127,ERCOT,TX,Milam,,"Sandow Lakes Ranch Solar II, LLC",Solar,215.2,2018.0,0.4351145,unvalidated_ercot_bias
20INR0097_ERCOT_TX_2018.0,20INR0097,ERCOT,TX,Willacy,,"El Sauz Ranch Wind, LLC",Wind,301.5,2018.0,0.4351145,unvalidated_ercot_bias
20INR0106_ERCOT_TX_2018.0,20INR0106,ERCOT,TX,Falls,,"BT Yixin Solar, LLC",Solar,144.6,2018.0,0.4351145,unvalidated_ercot_bias
21INR0012_ERCOT_TX_2018.0,21INR0012,ERCOT,TX,Galveston,,Air Products,Gas,14.0,2018.0,0.4351145,unvalidated_ercot_bias
AI2-442_PJM_PA_2023.0,AI2-442,PJM,PA,Luzerne,PPL,,Solar+Battery,20.0,2023.0,0.4351145,validated
AI2-444_PJM_WV_2023.0,AI2-444,PJM,WV,,AEP,,Solar+Battery,59.5,2023.0,0.4351145,validated
25INR0372_ERCOT_TX_2023.0,25INR0372,ERCOT,TX,Fort Bend,,"Elan BESS, LLC",Battery,202.65,2023.0,0.4351145,unvalidated_ercot_bias
AI2-441_PJM_PA_2023.0,AI2-441,PJM,PA,Luzerne,PPL,,Solar+Battery,20.0,2023.0,0.4351145,validated
AI2-439_PJM_PA_2023.0,AI2-439,PJM,PA,Centre,PENELEC,,Solar+Battery,20.0,2023.0,0.4351145,validated
354_Southeast_FL_2018.0,354,Southeast,FL,Putnam,Florida Power & Light,Third Party,Solar+Battery,74.5,2018.0,0.4351145,validated
25INR0377_ERCOT_TX_2023.0,25INR0377,ERCOT,TX,Wilbarger,,Vernon Solar and Storage LLC (a Delaware LLC),Solar,75.0,2023.0,0.4351145,unvalidated_ercot_bias
25INR0335_ERCOT_TX_2023.0,25INR0335,ERCOT,TX,Archer,,"Jaguarundi Solar, LLC",Solar,90.29,2023.0,0.4351145,unvalidated_ercot_bias
23INR0561_ERCOT_TX_2023.0,23INR0561,ERCOT,TX,Zapata,,"Vaquero Wind Energy, LLC",Wind,197.75,2023.0,0.4351145,unvalidated_ercot_bias
25INR0389_ERCOT_TX_2023.0,25INR0389,ERCOT,TX,Milam,,"Stoneridge Solar, LLC",Battery,101.9,2023.0,0.4351145,unvalidated_ercot_bias
25INR0313_ERCOT_TX_2023.0,25INR0313,ERCOT,TX,Lubbock,,"Grand Reserve Energy, LLC",Battery,254.8,2023.0,0.4351145,unvalidated_ercot_bias
25INR0320_ERCOT_TX_2023.0,25INR0320,ERCOT,TX,Leon,,Normangee Solar LLC,Solar,120.68,2023.0,0.4351145,unvalidated_ercot_bias
24INR0424_ERCOT_TX_2023.0,24INR0424,ERCOT,TX,Zapata,,"Vaquero Wind Energy, LLC",Wind,197.75,2023.0,0.4351145,unvalidated_ercot_bias
25INR0346_ERCOT_TX_2023.0,25INR0346,ERCOT,TX,Bexar,,"Cado Storage, LLC",Battery,205.51,2023.0,0.4351145,unvalidated_ercot_bias
25INR0371_ERCOT_TX_2023.0,25INR0371,ERCOT,TX,Hunt,,"BT McMurtre Storage, LLC",Battery,176.13,2023.0,0.4351145,unvalidated_ercot_bias
AI2-440_PJM_PA_2023.0,AI2-440,PJM,PA,Centre,PENELEC,,Solar+Battery,20.0,2023.0,0.4351145,validated
24INR0534_ERCOT_TX_2023.0,24INR0534,ERCOT,TX,Willacy,,"Lyford Energy, LLC",Battery,101.2,2023.0,0.4351145,unvalidated_ercot_bias
25INR0391_ERCOT_TX_2023.0,25INR0391,ERCOT,TX,Collin,,"Purple Sage, LLC",Battery,156.0,2023.0,0.4351145,unvalidated_ercot_bias
AI2-289_PJM_VA_2023.0,AI2-289,PJM,VA,Fauquier,Dominion,,Gas,16.3,2023.0,0.4351145,validated
AI2-281_PJM_VA_2023.0,AI2-281,PJM,VA,Greensville,Dominion,,Gas,44.9,2023.0,0.4351145,validated
AI2-282_PJM_VA_2023.0,AI2-282,PJM,VA,Caroline,Dominion,,Gas,11.3,2023.0,0.4351145,validated
AI2-420_PJM_IL_2023.0,AI2-420,PJM,IL,Dekalb,ComEd,,Solar+Battery,20.0,2023.0,0.4351145,validated
AI2-283_PJM_VA_2023.0,AI2-283,PJM,VA,Caroline,Dominion,,Gas,12.3,2023.0,0.4351145,validated
20INR0162_ERCOT_TX_2018.0,20INR0162,ERCOT,TX,Starr,,Nextera,Solar,201.6,2018.0,0.4351145,unvalidated_ercot_bias
21INR0201_ERCOT_TX_2018.0,21INR0201,ERCOT,TX,Lubbock,,,Gas,21.0,2018.0,0.4351145,unvalidated_ercot_bias
21INR0202_ERCOT_TX_2018.0,21INR0202,ERCOT,TX,Lubbock,,,Gas,58.0,2018.0,0.4351145,unvalidated_ercot_bias
AG2-587_PJM_MD_2021.0,AG2-587,PJM,MD,Harford,BGE,,Solar+Battery,50.0,2021.0,0.4351145,validated
AG2-575_PJM_IL_2021.0,AG2-575,PJM,IL,Dekalb,ComEd,,Solar+Battery,100.0,2021.0,0.4351145,validated
26INR0072_ERCOT_TX_2023.0,26INR0072,ERCOT,TX,Karnes,,Charro Creek Solar LLC,Solar,203.0,2023.0,0.4351145,unvalidated_ercot_bias
AG2-542_PJM_VA_2021.0,AG2-542,PJM,VA,Rockingham,Dominion,,Solar+Battery,70.0,2021.0,0.4351145,validated
AG2-524_PJM_IL_2021.0,AG2-524,PJM,IL,Grundy,ComEd,,Solar+Battery,110.0,2021.0,0.4351145,validated
AG2-541_PJM_VA_2021.0,AG2-541,PJM,VA,Halifax,Dominion,,Solar+Battery,65.0,2021.0,0.4351145,validated
AG2-505_PJM_MD_2021.0,AG2-505,PJM,MD,Garrett,APS,,Hydro,15.0,2021.0,0.4351145,validated
20INR0129_ERCOT_TX_2018.0,20INR0129,ERCOT,TX,Bee,,Lincoln Clean,Wind,268.2,2018.0,0.4351145,unvalidated_ercot_bias
AE1-050_PJM_OH_2018.0,AE1-050,PJM,OH,Gallia,AEP,,Coal,18.0,2018.0,0.4351145,validated
AI2-434_PJM_PA_2023.0,AI2-434,PJM,PA,Lycoming,PPL,,Solar+Battery,20.0,2023.0,0.4351145,validated
AI2-436_PJM_PA_2023.0,AI2-436,PJM,PA,Clearfield,PENELEC,,Solar+Battery,20.0,2023.0,0.4351145,validated
AI2-435_PJM_PA_2023.0,AI2-435,PJM,PA,Berks,ME,,Solar+Battery,20.0,2023.0,0.4351145,validated
25INR0329_ERCOT_TX_2023.0,25INR0329,ERCOT,TX,Nueces,,"Corpus Battery Storage, LLC",Battery,125.36,2023.0,0.4351145,unvalidated_ercot_bias
26INR0070_ERCOT_TX_2023.0,26INR0070,ERCOT,TX,Karnes,,Charro Creek Solar LLC,Solar,203.0,2023.0,0.4351145,unvalidated_ercot_bias
25INR0392_ERCOT_TX_2023.0,25INR0392,ERCOT,TX,Collin,,"Purple Sage, LLC",Battery,156.0,2023.0,0.4351145,unvalidated_ercot_bias
